date,expiry,instrument,strike,option_type,ttm_days,iv,price
2024-04-05,2024-04-26,BTC-26APR24-57000-C,57000.000000,call,21.333333,72.450000,0.174500
2024-04-05,2024-04-26,BTC-26APR24-57000-P,57000.000000,put,21.333333,72.750000,0.011500
2024-04-05,2024-04-26,BTC-26APR24-58000-P,58000.000000,put,21.333333,71.270000,0.014000
2024-04-05,2024-04-26,BTC-26APR24-59000-P,59000.000000,put,21.333333,71.490000,0.016500
2024-04-05,2024-04-26,BTC-26APR24-60000-C,60000.000000,call,21.333333,71.750000,0.145000
2024-04-05,2024-04-26,BTC-26APR24-60000-P,60000.000000,put,21.333333,70.580000,0.019000
2024-04-05,2024-04-26,BTC-26APR24-61000-P,61000.000000,put,21.333333,70.350000,0.022500
2024-04-05,2024-04-26,BTC-26APR24-62000-C,62000.000000,call,21.333333,71.710000,0.124000
2024-04-05,2024-04-26,BTC-26APR24-62000-P,62000.000000,put,21.333333,70.270000,0.024500
2024-04-05,2024-04-26,BTC-26APR24-63000-C,63000.000000,call,21.333333,68.760000,0.108000
2024-04-05,2024-04-26,BTC-26APR24-63000-P,63000.000000,put,21.333333,69.850000,0.029500
2024-04-05,2024-04-26,BTC-26APR24-64000-C,64000.000000,call,21.333333,68.310000,0.099500
2024-04-05,2024-04-26,BTC-26APR24-64000-P,64000.000000,put,21.333333,70.090000,0.043500
2024-04-05,2024-04-26,BTC-26APR24-65000-C,65000.000000,call,21.333333,68.380000,0.088500
2024-04-05,2024-04-26,BTC-26APR24-65000-P,65000.000000,put,21.333333,69.860000,0.053000
2024-04-05,2024-04-26,BTC-26APR24-66000-C,66000.000000,call,21.333333,69.410000,0.074500
2024-04-05,2024-04-26,BTC-26APR24-66000-P,66000.000000,put,21.333333,68.400000,0.043500
2024-04-05,2024-04-26,BTC-26APR24-67000-C,67000.000000,call,21.333333,71.080000,0.071500
2024-04-05,2024-04-26,BTC-26APR24-67000-P,67000.000000,put,21.333333,69.210000,0.066500
2024-04-05,2024-04-26,BTC-26APR24-68000-C,68000.000000,call,21.333333,69.360000,0.062500
2024-04-05,2024-04-26,BTC-26APR24-68000-P,68000.000000,put,21.333333,69.430000,0.068000
2024-04-05,2024-04-26,BTC-26APR24-69000-C,69000.000000,call,21.333333,69.400000,0.055500
2024-04-05,2024-04-26,BTC-26APR24-69000-P,69000.000000,put,21.333333,69.310000,0.071000
2024-04-05,2024-04-26,BTC-26APR24-70000-C,70000.000000,call,21.333333,67.860000,0.059500
2024-04-05,2024-04-26,BTC-26APR24-70000-P,70000.000000,put,21.333333,69.940000,0.086000
2024-04-05,2024-04-26,BTC-26APR24-71000-C,71000.000000,call,21.333333,69.820000,0.044500
2024-04-05,2024-04-26,BTC-26APR24-71000-P,71000.000000,put,21.333333,69.710000,0.089000
2024-04-05,2024-04-26,BTC-26APR24-72000-C,72000.000000,call,21.333333,69.330000,0.045000
2024-04-05,2024-04-26,BTC-26APR24-72000-P,72000.000000,put,21.333333,71.760000,0.116500
2024-04-05,2024-04-26,BTC-26APR24-73000-C,73000.000000,call,21.333333,69.990000,0.041000
2024-04-05,2024-04-26,BTC-26APR24-74000-C,74000.000000,call,21.333333,70.460000,0.037000
2024-04-05,2024-04-26,BTC-26APR24-74000-P,74000.000000,put,21.333333,71.000000,0.132000
2024-04-05,2024-04-26,BTC-26APR24-75000-C,75000.000000,call,21.333333,68.880000,0.033500
2024-04-05,2024-04-26,BTC-26APR24-75000-P,75000.000000,put,21.333333,70.610000,0.139500
2024-04-05,2024-04-26,BTC-26APR24-76000-C,76000.000000,call,21.333333,69.950000,0.023500
2024-04-05,2024-04-26,BTC-26APR24-77000-C,77000.000000,call,21.333333,69.510000,0.023500
2024-04-05,2024-04-26,BTC-26APR24-78000-C,78000.000000,call,21.333333,69.900000,0.021000
2024-04-05,2024-04-26,BTC-26APR24-79000-C,79000.000000,call,21.333333,70.470000,0.018500
2024-04-05,2024-04-26,BTC-26APR24-80000-C,80000.000000,call,21.333333,71.720000,0.019000
2024-04-05,2024-04-26,BTC-26APR24-82000-C,82000.000000,call,21.333333,71.410000,0.012500
2024-04-05,2024-04-26,BTC-26APR24-84000-C,84000.000000,call,21.333333,74.010000,0.011500
2024-04-05,2024-04-26,BTC-26APR24-85000-C,85000.000000,call,21.333333,75.500000,0.010800
2024-04-05,2024-04-26,BTC-26APR24-86000-C,86000.000000,call,21.333333,74.510000,0.008000
2024-04-05,2024-04-26,BTC-26APR24-88000-C,88000.000000,call,21.333333,75.100000,0.007500
2024-04-05,2024-04-26,BTC-26APR24-90000-C,90000.000000,call,21.333333,75.790000,0.006000
2024-04-05,2024-04-26,BTC-26APR24-94000-C,94000.000000,call,21.333333,76.330000,0.004500
2024-04-05,2024-04-26,BTC-26APR24-95000-C,95000.000000,call,21.333333,79.970000,0.004000
2024-04-05,2024-04-26,BTC-26APR24-100000-C,100000.000000,call,21.333333,82.100000,0.001900
2024-04-05,2024-04-26,BTC-26APR24-105000-C,105000.000000,call,21.333333,85.590000,0.001900
2024-04-05,2024-04-26,BTC-26APR24-120000-C,120000.000000,call,21.333333,95.840000,0.000800
2024-04-05,2024-04-26,BTC-26APR24-140000-C,140000.000000,call,21.333333,105.160000,0.000200
2024-04-04,2024-04-26,BTC-26APR24-25000-P,25000.000000,put,22.333333,136.180000,0.000100
2024-04-04,2024-04-26,BTC-26APR24-30000-P,30000.000000,put,22.333333,119.840000,0.000200
2024-04-04,2024-04-26,BTC-26APR24-32000-P,32000.000000,put,22.333333,110.660000,0.000200
2024-04-04,2024-04-26,BTC-26APR24-34000-P,34000.000000,put,22.333333,106.730000,0.000300
2024-04-04,2024-04-26,BTC-26APR24-35000-P,35000.000000,put,22.333333,104.770000,0.000400
2024-04-04,2024-04-26,BTC-26APR24-36000-P,36000.000000,put,22.333333,109.830000,0.000500
2024-04-04,2024-04-26,BTC-26APR24-37000-P,37000.000000,put,22.333333,107.760000,0.000600
2024-04-04,2024-04-26,BTC-26APR24-38000-P,38000.000000,put,22.333333,101.970000,0.000800
2024-04-04,2024-04-26,BTC-26APR24-39000-P,39000.000000,put,22.333333,103.460000,0.000700
2024-04-04,2024-04-26,BTC-26APR24-40000-P,40000.000000,put,22.333333,89.940000,0.000700
2024-04-04,2024-04-26,BTC-26APR24-41000-P,41000.000000,put,22.333333,95.020000,0.000800
2024-04-04,2024-04-26,BTC-26APR24-42000-P,42000.000000,put,22.333333,92.310000,0.001100
2024-04-04,2024-04-26,BTC-26APR24-44000-P,44000.000000,put,22.333333,86.780000,0.001800
2024-04-04,2024-04-26,BTC-26APR24-45000-P,45000.000000,put,22.333333,85.980000,0.001900
2024-04-04,2024-04-26,BTC-26APR24-47000-C,47000.000000,call,22.333333,82.790000,0.295500
2024-04-04,2024-04-26,BTC-26APR24-47000-P,47000.000000,put,22.333333,84.580000,0.002300
2024-04-04,2024-04-26,BTC-26APR24-48000-P,48000.000000,put,22.333333,81.600000,0.003600
2024-04-04,2024-04-26,BTC-26APR24-49000-P,49000.000000,put,22.333333,78.730000,0.003800
2024-04-04,2024-04-26,BTC-26APR24-50000-P,50000.000000,put,22.333333,82.690000,0.003800
2024-04-04,2024-04-26,BTC-26APR24-51000-P,51000.000000,put,22.333333,76.420000,0.005500
2024-04-04,2024-04-26,BTC-26APR24-52000-P,52000.000000,put,22.333333,75.730000,0.006500
2024-04-04,2024-04-26,BTC-26APR24-53000-P,53000.000000,put,22.333333,74.780000,0.008500
2024-04-04,2024-04-26,BTC-26APR24-54000-P,54000.000000,put,22.333333,74.520000,0.007000
2024-04-04,2024-04-26,BTC-26APR24-55000-P,55000.000000,put,22.333333,72.940000,0.008000
2024-04-04,2024-04-26,BTC-26APR24-56000-P,56000.000000,put,22.333333,71.740000,0.012000
2024-04-04,2024-04-26,BTC-26APR24-57000-P,57000.000000,put,22.333333,70.900000,0.010500
2024-04-04,2024-04-26,BTC-26APR24-58000-C,58000.000000,call,22.333333,70.570000,0.167000
2024-04-04,2024-04-26,BTC-26APR24-58000-P,58000.000000,put,22.333333,69.920000,0.017500
2024-04-04,2024-04-26,BTC-26APR24-59000-C,59000.000000,call,22.333333,71.230000,0.136500
2024-04-04,2024-04-26,BTC-26APR24-59000-P,59000.000000,put,22.333333,72.150000,0.014500
2024-04-04,2024-04-26,BTC-26APR24-60000-P,60000.000000,put,22.333333,68.700000,0.020500
2024-04-04,2024-04-26,BTC-26APR24-61000-C,61000.000000,call,22.333333,70.080000,0.112500
2024-04-04,2024-04-26,BTC-26APR24-61000-P,61000.000000,put,22.333333,70.440000,0.034000
2024-04-04,2024-04-26,BTC-26APR24-62000-C,62000.000000,call,22.333333,68.850000,0.123500
2024-04-04,2024-04-26,BTC-26APR24-62000-P,62000.000000,put,22.333333,68.890000,0.025000
2024-04-04,2024-04-26,BTC-26APR24-63000-C,63000.000000,call,22.333333,67.740000,0.107500
2024-04-04,2024-04-26,BTC-26APR24-63000-P,63000.000000,put,22.333333,70.580000,0.033500
2024-04-04,2024-04-26,BTC-26APR24-64000-C,64000.000000,call,22.333333,68.810000,0.099500
2024-04-04,2024-04-26,BTC-26APR24-64000-P,64000.000000,put,22.333333,69.610000,0.052000
2024-04-04,2024-04-26,BTC-26APR24-65000-C,65000.000000,call,22.333333,69.620000,0.076500
2024-04-04,2024-04-26,BTC-26APR24-65000-P,65000.000000,put,22.333333,67.830000,0.039000
2024-04-04,2024-04-26,BTC-26APR24-66000-C,66000.000000,call,22.333333,69.710000,0.069000
2024-04-04,2024-04-26,BTC-26APR24-66000-P,66000.000000,put,22.333333,69.380000,0.042500
2024-04-04,2024-04-26,BTC-26APR24-67000-C,67000.000000,call,22.333333,69.870000,0.067000
2024-04-04,2024-04-26,BTC-26APR24-67000-P,67000.000000,put,22.333333,67.570000,0.054000
2024-04-04,2024-04-26,BTC-26APR24-68000-C,68000.000000,call,22.333333,67.530000,0.069000
2024-04-04,2024-04-26,BTC-26APR24-68000-P,68000.000000,put,22.333333,69.910000,0.082500
2024-04-04,2024-04-26,BTC-26APR24-69000-C,69000.000000,call,22.333333,66.800000,0.057000
2024-04-04,2024-04-26,BTC-26APR24-69000-P,69000.000000,put,22.333333,67.650000,0.070000
2024-04-04,2024-04-26,BTC-26APR24-70000-C,70000.000000,call,22.333333,68.310000,0.065500
2024-04-04,2024-04-26,BTC-26APR24-70000-P,70000.000000,put,22.333333,68.330000,0.068500
2024-04-04,2024-04-26,BTC-26APR24-71000-C,71000.000000,call,22.333333,68.130000,0.052000
2024-04-04,2024-04-26,BTC-26APR24-71000-P,71000.000000,put,22.333333,67.890000,0.086500
2024-04-04,2024-04-26,BTC-26APR24-72000-C,72000.000000,call,22.333333,69.060000,0.054000
2024-04-04,2024-04-26,BTC-26APR24-72000-P,72000.000000,put,22.333333,68.460000,0.086000
2024-04-04,2024-04-26,BTC-26APR24-73000-C,73000.000000,call,22.333333,67.490000,0.038500
2024-04-04,2024-04-26,BTC-26APR24-74000-C,74000.000000,call,22.333333,70.060000,0.036500
2024-04-04,2024-04-26,BTC-26APR24-74000-P,74000.000000,put,22.333333,68.600000,0.116500
2024-04-04,2024-04-26,BTC-26APR24-75000-C,75000.000000,call,22.333333,69.560000,0.035000
2024-04-04,2024-04-26,BTC-26APR24-76000-C,76000.000000,call,22.333333,69.590000,0.033500
2024-04-04,2024-04-26,BTC-26APR24-77000-C,77000.000000,call,22.333333,68.660000,0.022000
2024-04-04,2024-04-26,BTC-26APR24-78000-C,78000.000000,call,22.333333,70.830000,0.029000
2024-04-04,2024-04-26,BTC-26APR24-79000-C,79000.000000,call,22.333333,69.710000,0.024000
2024-04-04,2024-04-26,BTC-26APR24-80000-C,80000.000000,call,22.333333,70.730000,0.021500
2024-04-04,2024-04-26,BTC-26APR24-82000-C,82000.000000,call,22.333333,72.380000,0.018500
2024-04-04,2024-04-26,BTC-26APR24-84000-C,84000.000000,call,22.333333,71.910000,0.009300
2024-04-04,2024-04-26,BTC-26APR24-85000-C,85000.000000,call,22.333333,72.570000,0.013000
2024-04-04,2024-04-26,BTC-26APR24-86000-C,86000.000000,call,22.333333,73.750000,0.010000
2024-04-04,2024-04-26,BTC-26APR24-88000-C,88000.000000,call,22.333333,73.720000,0.006500
2024-04-04,2024-04-26,BTC-26APR24-90000-C,90000.000000,call,22.333333,74.200000,0.006000
2024-04-04,2024-04-26,BTC-26APR24-94000-C,94000.000000,call,22.333333,78.540000,0.003500
2024-04-04,2024-04-26,BTC-26APR24-95000-C,95000.000000,call,22.333333,76.090000,0.003400
2024-04-04,2024-04-26,BTC-26APR24-100000-C,100000.000000,call,22.333333,80.910000,0.002600
2024-04-04,2024-04-26,BTC-26APR24-105000-C,105000.000000,call,22.333333,85.880000,0.001400
2024-04-04,2024-04-26,BTC-26APR24-120000-C,120000.000000,call,22.333333,91.740000,0.000600
2024-04-04,2024-04-26,BTC-26APR24-140000-C,140000.000000,call,22.333333,105.360000,0.000300
2024-04-03,2024-04-26,BTC-26APR24-20000-P,20000.000000,put,23.333333,164.050000,0.000100
2024-04-03,2024-04-26,BTC-26APR24-32000-P,32000.000000,put,23.333333,114.890000,0.000300
2024-04-03,2024-04-26,BTC-26APR24-34000-P,34000.000000,put,23.333333,105.930000,0.000400
2024-04-03,2024-04-26,BTC-26APR24-35000-P,35000.000000,put,23.333333,104.750000,0.000500
2024-04-03,2024-04-26,BTC-26APR24-36000-P,36000.000000,put,23.333333,102.720000,0.000500
2024-04-03,2024-04-26,BTC-26APR24-37000-P,37000.000000,put,23.333333,100.660000,0.000600
2024-04-03,2024-04-26,BTC-26APR24-38000-P,38000.000000,put,23.333333,98.370000,0.000700
2024-04-03,2024-04-26,BTC-26APR24-39000-P,39000.000000,put,23.333333,95.090000,0.000900
2024-04-03,2024-04-26,BTC-26APR24-40000-P,40000.000000,put,23.333333,93.750000,0.000900
2024-04-03,2024-04-26,BTC-26APR24-41000-P,41000.000000,put,23.333333,92.080000,0.001100
2024-04-03,2024-04-26,BTC-26APR24-43000-P,43000.000000,put,23.333333,88.780000,0.001900
2024-04-03,2024-04-26,BTC-26APR24-44000-P,44000.000000,put,23.333333,86.580000,0.002100
2024-04-03,2024-04-26,BTC-26APR24-45000-P,45000.000000,put,23.333333,83.900000,0.002400
2024-04-03,2024-04-26,BTC-26APR24-46000-P,46000.000000,put,23.333333,84.750000,0.003300
2024-04-03,2024-04-26,BTC-26APR24-47000-P,47000.000000,put,23.333333,82.510000,0.003600
2024-04-03,2024-04-26,BTC-26APR24-48000-C,48000.000000,call,23.333333,82.080000,0.285000
2024-04-03,2024-04-26,BTC-26APR24-48000-P,48000.000000,put,23.333333,82.270000,0.004700
2024-04-03,2024-04-26,BTC-26APR24-49000-C,49000.000000,call,23.333333,81.840000,0.271000
2024-04-03,2024-04-26,BTC-26APR24-49000-P,49000.000000,put,23.333333,80.360000,0.004500
2024-04-03,2024-04-26,BTC-26APR24-50000-C,50000.000000,call,23.333333,81.020000,0.260500
2024-04-03,2024-04-26,BTC-26APR24-50000-P,50000.000000,put,23.333333,78.350000,0.005000
2024-04-03,2024-04-26,BTC-26APR24-51000-C,51000.000000,call,23.333333,76.330000,0.235000
2024-04-03,2024-04-26,BTC-26APR24-51000-P,51000.000000,put,23.333333,77.460000,0.006500
2024-04-03,2024-04-26,BTC-26APR24-52000-C,52000.000000,call,23.333333,76.190000,0.235000
2024-04-03,2024-04-26,BTC-26APR24-52000-P,52000.000000,put,23.333333,75.590000,0.007500
2024-04-03,2024-04-26,BTC-26APR24-53000-P,53000.000000,put,23.333333,75.920000,0.010500
2024-04-03,2024-04-26,BTC-26APR24-54000-P,54000.000000,put,23.333333,74.650000,0.010500
2024-04-03,2024-04-26,BTC-26APR24-55000-C,55000.000000,call,23.333333,73.010000,0.191500
2024-04-03,2024-04-26,BTC-26APR24-55000-P,55000.000000,put,23.333333,74.310000,0.013500
2024-04-03,2024-04-26,BTC-26APR24-56000-C,56000.000000,call,23.333333,68.380000,0.174000
2024-04-03,2024-04-26,BTC-26APR24-56000-P,56000.000000,put,23.333333,72.960000,0.014500
2024-04-03,2024-04-26,BTC-26APR24-57000-C,57000.000000,call,23.333333,74.080000,0.165000
2024-04-03,2024-04-26,BTC-26APR24-57000-P,57000.000000,put,23.333333,73.280000,0.019500
2024-04-03,2024-04-26,BTC-26APR24-58000-P,58000.000000,put,23.333333,72.420000,0.020000
2024-04-03,2024-04-26,BTC-26APR24-59000-C,59000.000000,call,23.333333,71.920000,0.135500
2024-04-03,2024-04-26,BTC-26APR24-59000-P,59000.000000,put,23.333333,73.130000,0.028000
2024-04-03,2024-04-26,BTC-26APR24-60000-C,60000.000000,call,23.333333,73.140000,0.119500
2024-04-03,2024-04-26,BTC-26APR24-60000-P,60000.000000,put,23.333333,70.680000,0.028000
2024-04-03,2024-04-26,BTC-26APR24-61000-C,61000.000000,call,23.333333,71.190000,0.119000
2024-04-03,2024-04-26,BTC-26APR24-61000-P,61000.000000,put,23.333333,70.580000,0.032500
2024-04-03,2024-04-26,BTC-26APR24-62000-C,62000.000000,call,23.333333,70.550000,0.109000
2024-04-03,2024-04-26,BTC-26APR24-62000-P,62000.000000,put,23.333333,71.440000,0.036000
2024-04-03,2024-04-26,BTC-26APR24-63000-C,63000.000000,call,23.333333,71.610000,0.096500
2024-04-03,2024-04-26,BTC-26APR24-63000-P,63000.000000,put,23.333333,70.240000,0.044000
2024-04-03,2024-04-26,BTC-26APR24-64000-C,64000.000000,call,23.333333,72.410000,0.087500
2024-04-03,2024-04-26,BTC-26APR24-64000-P,64000.000000,put,23.333333,71.310000,0.047500
2024-04-03,2024-04-26,BTC-26APR24-65000-C,65000.000000,call,23.333333,72.270000,0.081500
2024-04-03,2024-04-26,BTC-26APR24-65000-P,65000.000000,put,23.333333,71.250000,0.054000
2024-04-03,2024-04-26,BTC-26APR24-66000-C,66000.000000,call,23.333333,70.290000,0.073500
2024-04-03,2024-04-26,BTC-26APR24-66000-P,66000.000000,put,23.333333,71.110000,0.065500
2024-04-03,2024-04-26,BTC-26APR24-67000-C,67000.000000,call,23.333333,71.170000,0.071000
2024-04-03,2024-04-26,BTC-26APR24-67000-P,67000.000000,put,23.333333,70.860000,0.068000
2024-04-03,2024-04-26,BTC-26APR24-68000-C,68000.000000,call,23.333333,72.020000,0.058500
2024-04-03,2024-04-26,BTC-26APR24-68000-P,68000.000000,put,23.333333,72.190000,0.088000
2024-04-03,2024-04-26,BTC-26APR24-69000-C,69000.000000,call,23.333333,72.270000,0.055000
2024-04-03,2024-04-26,BTC-26APR24-69000-P,69000.000000,put,23.333333,72.540000,0.097000
2024-04-03,2024-04-26,BTC-26APR24-70000-C,70000.000000,call,23.333333,69.970000,0.049000
2024-04-03,2024-04-26,BTC-26APR24-70000-P,70000.000000,put,23.333333,69.690000,0.095000
2024-04-03,2024-04-26,BTC-26APR24-71000-C,71000.000000,call,23.333333,71.150000,0.048500
2024-04-03,2024-04-26,BTC-26APR24-71000-P,71000.000000,put,23.333333,70.680000,0.103000
2024-04-03,2024-04-26,BTC-26APR24-72000-C,72000.000000,call,23.333333,70.590000,0.039000
2024-04-03,2024-04-26,BTC-26APR24-73000-C,73000.000000,call,23.333333,70.630000,0.035000
2024-04-03,2024-04-26,BTC-26APR24-73000-P,73000.000000,put,23.333333,71.240000,0.123500
2024-04-03,2024-04-26,BTC-26APR24-74000-C,74000.000000,call,23.333333,71.900000,0.032500
2024-04-03,2024-04-26,BTC-26APR24-75000-C,75000.000000,call,23.333333,70.570000,0.027500
2024-04-03,2024-04-26,BTC-26APR24-76000-C,76000.000000,call,23.333333,72.230000,0.027500
2024-04-03,2024-04-26,BTC-26APR24-76000-P,76000.000000,put,23.333333,71.840000,0.166500
2024-04-03,2024-04-26,BTC-26APR24-77000-C,77000.000000,call,23.333333,71.730000,0.023000
2024-04-03,2024-04-26,BTC-26APR24-78000-C,78000.000000,call,23.333333,73.850000,0.022000
2024-04-03,2024-04-26,BTC-26APR24-79000-C,79000.000000,call,23.333333,73.590000,0.021000
2024-04-03,2024-04-26,BTC-26APR24-80000-C,80000.000000,call,23.333333,73.270000,0.016100
2024-04-03,2024-04-26,BTC-26APR24-82000-C,82000.000000,call,23.333333,74.920000,0.014000
2024-04-03,2024-04-26,BTC-26APR24-84000-C,84000.000000,call,23.333333,75.150000,0.011000
2024-04-03,2024-04-26,BTC-26APR24-85000-C,85000.000000,call,23.333333,75.030000,0.011000
2024-04-03,2024-04-26,BTC-26APR24-86000-C,86000.000000,call,23.333333,76.140000,0.009000
2024-04-03,2024-04-26,BTC-26APR24-88000-C,88000.000000,call,23.333333,77.440000,0.007500
2024-04-03,2024-04-26,BTC-26APR24-90000-C,90000.000000,call,23.333333,77.950000,0.006500
2024-04-03,2024-04-26,BTC-26APR24-94000-C,94000.000000,call,23.333333,82.290000,0.004300
2024-04-03,2024-04-26,BTC-26APR24-95000-C,95000.000000,call,23.333333,81.930000,0.004400
2024-04-03,2024-04-26,BTC-26APR24-100000-C,100000.000000,call,23.333333,84.200000,0.002500
2024-04-03,2024-04-26,BTC-26APR24-105000-C,105000.000000,call,23.333333,88.140000,0.002100
2024-04-03,2024-04-26,BTC-26APR24-120000-C,120000.000000,call,23.333333,95.390000,0.000700
2024-04-03,2024-04-26,BTC-26APR24-140000-C,140000.000000,call,23.333333,102.250000,0.000200
2024-04-02,2024-04-26,BTC-26APR24-20000-P,20000.000000,put,24.333333,160.790000,0.000100
2024-04-02,2024-04-26,BTC-26APR24-25000-P,25000.000000,put,24.333333,137.280000,0.000100
2024-04-02,2024-04-26,BTC-26APR24-30000-P,30000.000000,put,24.333333,122.230000,0.000300
2024-04-02,2024-04-26,BTC-26APR24-32000-P,32000.000000,put,24.333333,113.050000,0.000300
2024-04-02,2024-04-26,BTC-26APR24-34000-P,34000.000000,put,24.333333,103.300000,0.000300
2024-04-02,2024-04-26,BTC-26APR24-35000-P,35000.000000,put,24.333333,103.750000,0.000300
2024-04-02,2024-04-26,BTC-26APR24-36000-P,36000.000000,put,24.333333,101.000000,0.000300
2024-04-02,2024-04-26,BTC-26APR24-37000-P,37000.000000,put,24.333333,97.210000,0.000600
2024-04-02,2024-04-26,BTC-26APR24-38000-P,38000.000000,put,24.333333,93.290000,0.000500
2024-04-02,2024-04-26,BTC-26APR24-39000-P,39000.000000,put,24.333333,95.860000,0.000500
2024-04-02,2024-04-26,BTC-26APR24-40000-P,40000.000000,put,24.333333,94.180000,0.000600
2024-04-02,2024-04-26,BTC-26APR24-41000-P,41000.000000,put,24.333333,89.060000,0.000900
2024-04-02,2024-04-26,BTC-26APR24-42000-P,42000.000000,put,24.333333,89.540000,0.001200
2024-04-02,2024-04-26,BTC-26APR24-43000-P,43000.000000,put,24.333333,84.870000,0.001200
2024-04-02,2024-04-26,BTC-26APR24-44000-P,44000.000000,put,24.333333,83.740000,0.001400
2024-04-02,2024-04-26,BTC-26APR24-45000-P,45000.000000,put,24.333333,81.430000,0.001700
2024-04-02,2024-04-26,BTC-26APR24-46000-P,46000.000000,put,24.333333,81.670000,0.002500
2024-04-02,2024-04-26,BTC-26APR24-47000-P,47000.000000,put,24.333333,82.470000,0.001900
2024-04-02,2024-04-26,BTC-26APR24-48000-P,48000.000000,put,24.333333,82.490000,0.004600
2024-04-02,2024-04-26,BTC-26APR24-49000-C,49000.000000,call,24.333333,79.520000,0.258000
2024-04-02,2024-04-26,BTC-26APR24-49000-P,49000.000000,put,24.333333,80.150000,0.002700
2024-04-02,2024-04-26,BTC-26APR24-50000-C,50000.000000,call,24.333333,76.410000,0.251500
2024-04-02,2024-04-26,BTC-26APR24-50000-P,50000.000000,put,24.333333,80.200000,0.006000
2024-04-02,2024-04-26,BTC-26APR24-51000-P,51000.000000,put,24.333333,76.850000,0.005500
2024-04-02,2024-04-26,BTC-26APR24-52000-P,52000.000000,put,24.333333,77.040000,0.008000
